addressid,addressline1,addressline2,city,stateprovinceid,postalcode,spatiallocation,rowguid,modifieddate
25421,6838 El Rancho Drive,,Townsville,64,4810,<memory at 0x000001A69B351F00>,408d08f7-aa3e-4386-9c2a-0471d4623941,2014-06-27 00:00:00
25422,8537 Bayview Circle,,Issaquah,79,98027,<memory at 0x000001A69B351FC0>,c86b0eb9-14bd-4a65-96d9-4f7e899f2405,2014-02-06 00:00:00
25423,Nollendorfplatz 62,,Offenbach,70,63009,<memory at 0x000001A69B352080>,557d7dea-b84b-4505-a734-5fb3313d61bb,2012-10-10 00:00:00
25424,Charlottenstr 57272,Verkaufsabteilung,MÃ¼nster,70,48001,<memory at 0x000001A69B352140>,a50e719c-e39c-424d-9ef8-b63e733c2a2f,2013-08-16 00:00:00
25425,5332 Bonifacio St,,Geelong,77,3220,<memory at 0x000001A69B352200>,6ced3853-d0ca-46cc-9131-bcf4ac88cbe0,2013-12-24 00:00:00
25426,6869 Shakespeare Drive,,Langley,7,V3A 4R2,<memory at 0x000001A69B3522C0>,ce812195-1155-4c3f-9856-7cbe3ca0fb91,2014-04-08 00:00:00
25427,3633 Stratton Circle,,Cambridge,14,CB4 4BZ,<memory at 0x000001A69B352380>,6b33464d-2a76-4bd5-b451-5deacae81d3b,2013-10-10 00:00:00
25428,9819 Anchor Court,,Beverly Hills,9,90210,<memory at 0x000001A69B352440>,9151a0a0-7ecc-44cf-94bb-7652593587e4,2012-11-24 00:00:00
25429,8404 Houston Ct.,,Edmonds,79,98020,<memory at 0x000001A69B352500>,527567cf-4c82-413c-b9ad-3b0e0756d5e7,2013-12-17 00:00:00
25430,9838 Stallion Way,,London,14,W10 6BL,<memory at 0x000001A69B3525C0>,3b4c722e-6b3d-4e47-a86a-ee6e472f2fab,2013-05-07 00:00:00
25431,"56, route de Marseille",,Paris,161,75017,<memory at 0x000001A69B352680>,49660a5f-3f07-409d-9658-05abe031f9c8,2013-12-21 10:09:29.423000
25432,"951, rue de Cambrai",,Dunkerque,145,59140,<memory at 0x000001A69B352740>,b1ddd0cc-c9a0-415c-ac01-4a18736c9771,2013-12-21 10:09:29.423000
25433,7834 Roux Court,,Milsons Point,50,2061,<memory at 0x000001A69B352800>,f60754ed-6163-4d5c-bb23-0ea1a7dbdf83,2012-03-08 00:00:00
25434,Auf Der Steige 10,,Bonn,20,53001,<memory at 0x000001A69B3528C0>,8cb89a99-fe9c-43bd-9305-6dcdf9e03fcd,2013-08-14 00:00:00
25435,5760 Glenhaven Ave S.,,Cheltenham,14,GL50,<memory at 0x000001A69B352980>,e4df06ae-ff7b-4d34-8b6c-d377be25cd08,2013-02-08 00:00:00
25436,9218 Old Mt. View Drive,,Haney,7,V2W 1W2,<memory at 0x000001A69B352A40>,cd2ccf4d-f700-401b-bf25-e8ba361523a7,2013-07-03 00:00:00
25437,"1406, rue Maillard",,Courbevoie,178,92400,<memory at 0x000001A69B352B00>,e68f05b9-48bb-4c9c-8cb0-2779adc9a6bf,2013-12-21 10:09:29.423000
25438,8373 Endriss,,Milsons Point,50,2061,<memory at 0x000001A69B352BC0>,982bf510-2d64-4e61-b86f-53ca3e695d3e,2011-11-25 00:00:00
25439,5828 E. 102nd Street,,Hawthorne,64,4171,<memory at 0x000001A69B352C80>,ccbf8a45-cbb1-4ae7-b3a5-fe395ce6aa85,2012-06-16 00:00:00
25440,"25, rue des Berges",,Paris,161,75016,<memory at 0x000001A69B352D40>,21778c49-094d-4151-a73c-73e51547d904,2013-12-21 10:09:29.423000
25441,3624 Garaventa Drive,,Bellflower,9,90706,<memory at 0x000001A69B352E00>,070a4c0f-d5dc-4c27-b92b-fbf44bdcfa95,2011-09-10 00:00:00
25442,616 Sweeney Road,,Vancouver,7,V7L 4J4,<memory at 0x000001A69B352EC0>,40d73a89-a9e1-4db0-a676-3383a5a32a6f,2014-03-23 00:00:00
25443,8874 Folson Drive,,Newcastle upon Tyne,14,NT20,<memory at 0x000001A69B352F80>,fec8adfe-c6cc-4552-96f7-09283e7d2a29,2014-04-06 00:00:00
25444,9428 Redrock Dr.,,Bury,14,PE17,<memory at 0x000001A69B353040>,1eaf6daf-c7c8-4bba-abaf-49690caa4e03,2014-03-07 00:00:00
25445,"8205, rue Malar",,Croix,145,59170,<memory at 0x000001A69B353100>,2718e929-7f74-4d37-b811-71d80809b19b,2013-12-21 10:09:29.423000
25446,3196 Peachwillow,,Wollongong,50,2500,<memory at 0x000001A69B3531C0>,689bd562-759d-4332-94c6-078e3441a39a,2011-06-02 00:00:00
25447,1898 South St.,,West Covina,9,91791,<memory at 0x000001A69B353280>,c5c76e87-2597-44a7-b9b7-3ee6aaf9c87c,2013-08-04 00:00:00
25448,9466 Morning Glory Dr.,,Palo Alto,9,94303,<memory at 0x000001A69B353340>,106d465b-df87-4fd8-8617-ec9f18612533,2013-10-30 00:00:00
25449,1020 Carletto Drive,,Matraville,50,2036,<memory at 0x000001A69B353400>,b9780ed0-4c88-45c7-96d4-4acfd8017479,2011-12-10 00:00:00
25450,2681 Black Walnut Ct.,,Newcastle,50,2300,<memory at 0x000001A69B3534C0>,72788fe5-5354-4a82-ac7a-27158ae363e0,2011-12-14 00:00:00
25451,6343 St. Paul Way,,Rockhampton,64,4700,<memory at 0x000001A69B353580>,256b78f3-2e10-412e-82e5-f61cb0fe6fe1,2014-06-14 00:00:00
25452,1546 Cinnabar St.,,Malabar,50,2036,<memory at 0x000001A69B353640>,e0830a72-3646-4bc7-bc35-e227703d21a4,2012-09-27 00:00:00
25453,4166 Deercreek Ln.,,Lake Oswego,58,97034,<memory at 0x000001A69B353700>,785c7ec2-056f-4b46-95ae-9a5a1785c9f0,2014-04-12 00:00:00
25454,"54, route de Marseille",,Villeneuve-d'Ascq,145,59491,<memory at 0x000001A69B3537C0>,78ced1cd-1a8a-4730-9388-35711f42eff4,2013-12-21 10:09:29.423000
25455,2030 Lighthouse Way,,Chula Vista,9,91910,<memory at 0x000001A69B353880>,186a394e-a596-419d-bf35-7d854b123c07,2014-02-05 00:00:00
25456,2071 Babbe Street,,Los Angeles,9,90012,<memory at 0x000001A69B353940>,894b5a3e-2bc5-410d-9b54-944930093b09,2014-01-04 00:00:00
25457,2328 Sand View Way,,Ballard,79,98107,<memory at 0x000001A69B353A00>,252bf48e-a556-4f28-8a59-1de71c38abf7,2013-07-20 00:00:00
25458,402 Saxon St.,,Bremerton,79,98312,<memory at 0x000001A69B353AC0>,3db1d4c5-3ac6-4897-ac13-11b2b2aa8408,2013-09-20 00:00:00
25459,3352 Alicante Court,,Torrance,9,90505,<memory at 0x000001A69B353B80>,d6ac7ebc-a653-42a8-8480-797566e58573,2014-04-20 00:00:00
25460,4594 Hill Drive,,Langley,7,V3A 4R2,<memory at 0x000001A69B353C40>,8e2b7838-7a4d-478d-8dee-e4674da88855,2013-10-20 00:00:00
25461,7338 Solano Drive,,Hervey Bay,64,4655,<memory at 0x000001A69B353D00>,023a4ecf-e61d-4a43-ba7b-43dd2610823f,2012-11-28 00:00:00
25462,"101, rue de Terre Neuve",,Paris,161,75010,<memory at 0x000001A69B353DC0>,addfda09-3bfa-451a-a015-eba393e60627,2013-12-21 10:09:29.423000
25463,1276 Carlisle Way,,Bremerton,79,98312,<memory at 0x000001A69B353E80>,65a8d372-4ee7-4253-ab46-4be4a5b85c79,2014-06-19 00:00:00
25464,"1157, rue Marbeuf",,Les Ulis,177,91940,<memory at 0x000001A69B353F40>,99a0853a-9302-464e-9616-90f8266040c8,2013-12-21 10:09:29.423000
25465,7798 Esperanza Drive,,National City,9,91950,<memory at 0x000001A69B360040>,0d37a8fd-1e88-4403-8d18-f46fc26e6a9a,2014-06-15 00:00:00
25466,Heideweg 2459,,Hamburg,19,22001,<memory at 0x000001A69B360100>,a007ef7e-06ad-4322-9715-3dcb30c2eeb2,2014-06-21 00:00:00
25467,9293 Balhan Dr.,,National City,9,91950,<memory at 0x000001A69B3601C0>,d9c9c261-8980-43c3-b79e-21eaeee30623,2014-01-19 00:00:00
25468,4290 Wellington Avenue,,Billericay,14,CM11,<memory at 0x000001A69B360280>,3d8ecd02-57a0-4664-b7f7-1c7cda781280,2012-07-19 00:00:00
25469,2752 Northridge Road,,Cliffside,7,V8Y 1L1,<memory at 0x000001A69B360340>,e60f2753-51d4-4c59-9649-a468d5ee3985,2013-11-28 00:00:00
25470,AttachÃ© de Presse,,Paris,161,75008,<memory at 0x000001A69B360400>,e4910f9c-79ee-4b99-add8-382f13b5ca54,2013-12-21 10:09:29.423000
25471,Buergermeister-ulrich-str 111,,Solingen,53,42651,<memory at 0x000001A69B3604C0>,1a0ee12b-f31b-4fef-84c7-b85bbfab5c6f,2013-02-03 00:00:00
25472,2294 West 39th St.,,Caloundra,64,4551,<memory at 0x000001A69B360580>,4378c9e9-3d1c-4282-b317-b88901456fea,2012-07-29 00:00:00
25473,3526 Dover Way,,Downey,9,90241,<memory at 0x000001A69B360640>,99989040-ed07-4466-91a0-9a718f506c3a,2014-02-23 00:00:00
25474,8184 N. Spoonwood Court,,Kirkland,79,98033,<memory at 0x000001A69B360700>,6e020fa7-60fb-45c7-8b51-ba9359eb1dde,2013-10-28 00:00:00
25475,6136 North 68th St,,Bellflower,9,90706,<memory at 0x000001A69B3607C0>,a9e54b5f-e0cf-4fcb-a370-cd66e9d2e909,2013-11-18 00:00:00
25476,4807 Crawford,,Tacoma,79,98403,<memory at 0x000001A69B360880>,04ee24e3-16d8-448d-b15e-14aee540398c,2012-09-10 00:00:00
25477,9720 Dalis Dr.,,San Gabriel,9,91776,<memory at 0x000001A69B360940>,0c86e857-a2e7-4984-8fa5-69e54d68ebe0,2013-10-27 00:00:00
25478,Midi-Couleurs,,Paris,161,75006,<memory at 0x000001A69B360A00>,6956af15-a127-4e22-9b94-28294d8f1f20,2013-12-21 10:09:29.423000
25479,9252 Lindell Dr.,,Berkeley,9,94704,<memory at 0x000001A69B360AC0>,4119033c-91bc-4971-98c6-b1c1c59df29f,2014-02-16 00:00:00
25480,4420 Tuolumne St.,,Metchosin,7,V9,<memory at 0x000001A69B360B80>,69def6de-b355-4ea0-b6b8-1be0121c009f,2014-02-26 00:00:00
25481,7760 Woodbury Pl.,,St. Leonards,50,2065,<memory at 0x000001A69B360C40>,1d203dab-ebdb-42b5-966f-47712637b302,2013-08-11 00:00:00
25482,6037 Daffodil Drive,,Newcastle,50,2300,<memory at 0x000001A69B360D00>,b4378dac-886c-4baa-8b65-b04e1a1e3d50,2012-08-29 00:00:00
25483,4207 Beech Ct.,,Portland,58,97205,<memory at 0x000001A69B360DC0>,563ae666-9880-490e-a9f5-8314b6c62524,2014-01-09 00:00:00
25484,6526 Edie Ct.,,Lavender Bay,50,2060,<memory at 0x000001A69B360E80>,ad983d5f-9917-4689-9a56-5b02bc4952a9,2011-10-14 00:00:00
25485,"8182, chaussÃ©e de Tournai",,Chatou,164,78400,<memory at 0x000001A69B360F40>,9274fdb5-6371-41b2-86ba-6912641f11c1,2013-12-21 10:09:29.423000
25486,"100, rue Jean Mermoz",,Paris,161,75002,<memory at 0x000001A69B361000>,6e058af2-4323-4ed4-ac44-fd19ec9a359f,2013-12-21 10:09:29.423000
25487,2325 Richard Pl.,,Burlingame,9,94010,<memory at 0x000001A69B3610C0>,98076f66-677a-4fac-92d9-063145a64ffd,2014-02-19 00:00:00
25488,1362 Geary Road,,Brisbane,64,4000,<memory at 0x000001A69B361180>,27d4baf8-1300-4b8a-b4f7-125386d282b3,2014-01-08 00:00:00
25489,8154 Pheasant Circle,,London,14,SW1P 2NU,<memory at 0x000001A69B361240>,aff7f0ec-0f00-42a7-b462-10fe5b2ee289,2011-06-21 00:00:00
25490,9684 Morello Heights Circle,,Milsons Point,50,2061,<memory at 0x000001A69B361300>,7841fdba-9f97-4784-8bcd-a01ecd47afc4,2013-11-18 00:00:00
25491,658 Liscome Way,,Matraville,50,2036,<memory at 0x000001A69B3613C0>,ab31f717-ded4-4c3a-a91c-9caefd7564f0,2012-02-13 00:00:00
25492,3384 Malibu Place,,Colma,9,94014,<memory at 0x000001A69B361480>,1dcb3f4f-b93c-4828-a928-dc50b4518ff6,2013-08-12 00:00:00
25493,3358 Thornhill Place,,Bellingham,79,98225,<memory at 0x000001A69B361540>,fefc36e7-8134-4528-9cdf-63a0c3a22097,2013-10-12 00:00:00
25494,8251 La Mar.,,Concord,9,94519,<memory at 0x000001A69B361600>,06236ec0-48bd-4ed4-afcf-911276f13107,2013-08-17 00:00:00
25495,6045 Elwood Drive,,Silverwater,50,2264,<memory at 0x000001A69B3616C0>,125212ef-5d6e-4dbe-b9b7-18869b078275,2013-09-22 00:00:00
25496,7427 Fern Leaf Lane,,Beaverton,58,97005,<memory at 0x000001A69B361780>,12df1dc7-300c-4dff-ab6d-ecc0db9fffa2,2014-06-29 00:00:00
25497,3312 Kenneth Ct.,,Coronado,9,92118,<memory at 0x000001A69B361840>,17a3ea3e-b24d-4844-b407-b77bb9a63d68,2013-10-07 00:00:00
25498,658 Contra Costa Blvd,,Lavender Bay,50,2060,<memory at 0x000001A69B361900>,bf34bd84-b081-436a-8af9-3cc8c522d1bf,2011-09-18 00:00:00
25499,6262 Pine Tree Dr.,,N. Vancouver,7,V7L 4J4,<memory at 0x000001A69B3619C0>,be9f7cd2-ddd1-4c0e-a5c5-a91b6bf2eabd,2013-04-09 00:00:00
25500,Rehstr 1235,,Darmstadt,19,64283,<memory at 0x000001A69B361A80>,75222fa4-3149-46a8-a4a4-26a932654e2d,2014-06-28 00:00:00
25501,4848 Azalea Ave.,,Shawnee,7,V9B 5T2,<memory at 0x000001A69B361B40>,3964a4ad-f066-4508-bb2e-114a681afb33,2013-07-08 00:00:00
25502,3318 N. 8th St.,,Findon,66,5023,<memory at 0x000001A69B361C00>,e0c8a1e8-524b-4238-9ecb-bf3cb0c8d9dd,2012-02-06 00:00:00
25503,8052 Weston Court,,Westminster,7,V3L 1H4,<memory at 0x000001A69B361CC0>,fa6765a8-bf0a-4d56-bf8e-825fbeadb593,2012-07-16 00:00:00
25504,3450 Rio Grande Dr.,,Woodland Hills,9,91364,<memory at 0x000001A69B361D80>,210b422d-27bc-4cfe-bca1-aca1fe4615ec,2014-05-24 00:00:00
25505,9830 Santa Ana Dr.,,South Melbourne,77,3205,<memory at 0x000001A69B361E40>,c6c17116-69ea-418b-9f49-64db79139927,2013-08-24 00:00:00
25506,2909 Woodland Dr.,,Newcastle,50,2300,<memory at 0x000001A69B361F00>,13f82737-8fdf-4b89-a0fb-70e7b4580e57,2014-05-07 00:00:00
25507,"58, rue des Berges",,Colombes,178,92700,<memory at 0x000001A69B361FC0>,15ae4405-6e38-41c9-90d7-a5d5bea0df75,2013-12-21 10:09:29.423000
25508,9563 Pennsylvania Blvd.,,Port Orchard,79,98366,<memory at 0x000001A69B362080>,f04030d8-b4a5-4616-af83-7c4b702bc2e5,2014-01-18 00:00:00
25509,Winter der BÃ¶ck 8559,,Hamburg,20,20354,<memory at 0x000001A69B362140>,0bf70c34-60c4-4c5e-bc59-e521a652f880,2013-08-21 00:00:00
25510,3024 W Lake Drive,,Beverly Hills,9,90210,<memory at 0x000001A69B362200>,8d75cffd-087a-4242-b5da-8386b7f65aa6,2012-08-17 00:00:00
25511,7681 Fern Leaf Lane,,Woodburn,58,97071,<memory at 0x000001A69B3622C0>,a5af9d64-aeb6-476b-bd78-7ec7bdf77d59,2014-01-08 00:00:00
25512,5157 Maywood Lane,,Port Macquarie,50,2444,<memory at 0x000001A69B362380>,afe6339a-a7d7-4b00-b3eb-aab3517a21ff,2012-05-20 00:00:00
25513,Pflugstr 2565,,Paderborn,20,33041,<memory at 0x000001A69B362440>,7b86e7bd-4285-4356-9acb-861cb120c133,2014-03-25 00:00:00
25514,9548 Jomar Drive,,Milsons Point,50,2061,<memory at 0x000001A69B362500>,1f822983-06c5-4e8e-83cf-e65ed7f0c7bb,2012-06-30 00:00:00
25515,2341 Peachwillow,,Cliffside,7,V8Y 1L1,<memory at 0x000001A69B3625C0>,64179934-7a1b-40d8-923b-7a0c7c77125d,2012-06-24 00:00:00
25516,"470, rue de Linois",,Saint-Denis,179,93400,<memory at 0x000001A69B362680>,52643805-bf03-4d8d-b6d1-bd9439301a5a,2013-12-21 10:09:29.423000
25517,598 La Canada,,Concord,9,94519,<memory at 0x000001A69B362740>,a08ba088-46a3-43ee-84f3-26857e6aa1e7,2012-06-21 00:00:00
25518,7455 Wellington Ave.,,Burbank,9,91502,<memory at 0x000001A69B362800>,306b845e-1f33-473b-aac3-23aacbce2326,2013-03-17 00:00:00
25519,6886 Melody Drive,,Sunbury,77,3429,<memory at 0x000001A69B3628C0>,6ab8e4ca-f97e-4fd0-a003-2a662889d2b2,2011-08-22 00:00:00
25520,8963 Dumbarton Street,,Spring Valley,9,91977,<memory at 0x000001A69B362980>,ab32363d-b898-41f6-a58f-2aef3572ae93,2013-12-22 00:00:00
25521,"40, rue de Terre Neuve",,Orleans,131,45000,<memory at 0x000001A69B362A40>,8ab88fd5-5156-46b0-825d-14e5839b8272,2013-12-21 10:09:29.423000
25522,6161 Sanders St.,,Reading,14,RG7 5H7,<memory at 0x000001A69B362B00>,d5a4988f-cb1a-4fa0-9331-d9ea89f9ec4c,2013-11-08 00:00:00
25523,744 Piedra Dr.,,Hawthorne,64,4171,<memory at 0x000001A69B362BC0>,e3941131-e9fd-45c0-91a5-a2d9659cdaf6,2012-09-23 00:00:00
25524,8037 St. Francis St.,,Runcorn,14,TY31,<memory at 0x000001A69B362C80>,49aeda01-c0c4-4336-820f-f6fe290cb8a2,2014-03-28 00:00:00
25525,3409 Meadowbrook Court,,Lynnwood,79,98036,<memory at 0x000001A69B362D40>,0ae0b065-abdc-43a6-a9f5-7584ce3ef39b,2013-08-17 00:00:00
25526,"58, rue des Berges",,Drancy,179,93700,<memory at 0x000001A69B362E00>,c62b3011-8cfb-4b2f-91b9-50fa73c6d344,2013-12-21 10:09:29.423000
25527,1233 Wesley Ct.,,San Diego,9,92102,<memory at 0x000001A69B362EC0>,90ef76e5-4070-4593-ba9a-4e2a0fdc11db,2014-02-23 00:00:00
25528,9437 Cambridge Dr.,,Billericay,14,CM11,<memory at 0x000001A69B362F80>,58255a04-c535-420e-8f25-09d1fd34ac04,2011-12-19 00:00:00
25529,1019 Buchanan Road,,Woodland Hills,9,91364,<memory at 0x000001A69B363040>,968d143d-5c44-4290-aef9-94ea145df6c3,2011-07-30 00:00:00
25530,3055 Mt. Trinity Ct.,,Hawthorne,64,4171,<memory at 0x000001A69B363100>,a0ef9d7d-ea11-43f7-9a7a-68a5cdf73485,2014-04-24 00:00:00
25531,6440 Co Road,,Lake Oswego,58,97034,<memory at 0x000001A69B3631C0>,e727f99e-7913-418b-996c-e32732af15a6,2011-07-20 00:00:00
25532,9136 San Remo Ct.,,El Cajon,9,92020,<memory at 0x000001A69B363280>,c6a9f5f8-4632-4a93-9d8e-8c7afccbd652,2013-05-11 00:00:00
25533,Hellweg 4924,,Hamburg,20,20354,<memory at 0x000001A69B363340>,1bcb8dad-0970-48a9-b690-76f50531f787,2014-05-11 00:00:00
25534,9286 Military East,,Bremerton,79,98312,<memory at 0x000001A69B363400>,bab53735-496a-426d-9914-f663c52cdc0b,2013-03-23 00:00:00
25535,7468 Lindley Ct.,,Yakima,79,98901,<memory at 0x000001A69B3634C0>,f45a88d8-c0e3-409e-8580-e81980c1161b,2012-04-06 00:00:00
25536,2906 Hillcrest Ave.,,Bellflower,9,90706,<memory at 0x000001A69B363580>,1c21f6c4-2b4f-4c32-a66d-e9c9d0088136,2014-02-24 00:00:00
25537,419 River Ash Court,,Novato,9,94947,<memory at 0x000001A69B363640>,ce5e6347-0f3b-4941-85e5-27f69faecd61,2014-04-06 00:00:00
25538,Postenweg 2428,,Hannover,53,30601,<memory at 0x000001A69B363700>,36881098-2e86-4bdb-8762-bd2a6f5994aa,2013-11-19 00:00:00
25539,1660 Bonifacio St.,,Bellingham,79,98225,<memory at 0x000001A69B3637C0>,b4aa0273-d3d2-4103-bb30-47b4a07d4ac3,2014-05-05 00:00:00
25540,Postfach 55 00 00,,Paderborn,53,33098,<memory at 0x000001A69B363880>,d407fe72-3047-403f-ab12-4c86809e5179,2013-02-07 00:00:00
25541,4864 A St.,,Langford,7,V9,<memory at 0x000001A69B363940>,410a5d8c-ba88-4698-b73e-c909f11b41bf,2013-10-26 00:00:00
25542,6359 Sand Point Road,,Sooke,7,V0,<memory at 0x000001A69B363A00>,27e3dade-bab0-4066-9aa8-1e15b8e4edb4,2014-01-26 00:00:00
25543,9817 Frisbie Court,,Walla Walla,79,99362,<memory at 0x000001A69B363AC0>,d0bbc93c-aee2-491d-814c-b985f8b03bf4,2014-05-24 00:00:00
25544,"11, rue du DÃ©part",,SÃ¨vres,178,92310,<memory at 0x000001A69B363B80>,e535170a-0606-49d6-b8f0-ab41694779fa,2013-12-21 10:09:29.423000
25545,3315 Providence Dr.,,Gold Coast,64,4217,<memory at 0x000001A69B363C40>,eddd1cde-cb1c-49fd-b86e-bc1a63238863,2012-12-17 00:00:00
25546,2184 Vallejo,,Berkshire,14,RG11 5TP,<memory at 0x000001A69B363D00>,e6379131-e4f2-426a-b956-8181c40a1002,2014-02-11 00:00:00
25547,Am Gallberg 6626,,Saarlouis,70,66740,<memory at 0x000001A69B363DC0>,4af588cb-fe76-4bfd-aacf-fd096255c627,2014-06-08 00:00:00
25548,2595 Franklin Canyon Rd.,,Vancouver,7,V7L 4J4,<memory at 0x000001A69B363E80>,bb565df3-f658-454a-adbf-5b7658fe5b4b,2011-08-19 00:00:00
25549,4764 Gatter Court,,Gold Coast,64,4217,<memory at 0x000001A69B363F40>,1ad0ff50-9ea2-4c77-8c13-ab8281071501,2011-11-23 00:00:00
25550,1874 Virginia Hills Dr.,,Oxford,14,OX1,<memory at 0x000001A69B378040>,6a5e20f1-0cda-44e0-85c6-29c88474fc80,2012-10-15 00:00:00
25551,6786 Pheasant Circle,,Salem,58,97301,<memory at 0x000001A69B378100>,b4418a21-107c-47d6-a639-e6386678a6d7,2014-06-25 00:00:00
25552,6208 Artnell Ct,,Lancaster,14,LA1 1LN,<memory at 0x000001A69B3781C0>,7ccbd34e-3bb7-48c5-ab2e-02472716b5e3,2013-09-04 00:00:00
25553,Winterfeldtstr 353,,Erlangen,8,91054,<memory at 0x000001A69B378280>,c60f53ef-ca9b-4749-890a-b26f648babee,2013-11-22 00:00:00
25554,6898 Roxie Lane,,Beaverton,58,97005,<memory at 0x000001A69B378340>,85234a74-e250-4ad6-97cc-8cc375ad3026,2013-07-09 00:00:00
25555,"401, rue Jean Mermoz",,Colombes,178,92700,<memory at 0x000001A69B378400>,f4e3bde3-418d-410c-846d-04a548110855,2013-12-21 10:09:29.423000
25556,3663 Colt Ct.,,Santa Monica,9,90401,<memory at 0x000001A69B3784C0>,5db6f9bd-651e-4ea0-831d-73c891c3d93e,2011-09-08 00:00:00
25557,1487 Nephi Court,,Walla Walla,79,99362,<memory at 0x000001A69B378580>,0b178ffb-3534-4a25-b420-88b5fcb317c3,2013-10-06 00:00:00
25558,"40, place de la RÃ©publique",,Saint Germain en Laye,164,78100,<memory at 0x000001A69B378640>,523d0f7f-3a7b-4847-a549-f05d5dfe620d,2013-12-21 10:09:29.423000
25559,4130 Skycrest Drive,,Bendigo,77,3550,<memory at 0x000001A69B378700>,12e08932-b5d1-4bbb-9fbf-436d78703013,2013-01-26 00:00:00
25560,"55, avenue du Port",,Villeneuve-d'Ascq,145,59491,<memory at 0x000001A69B3787C0>,63d8e7d6-c44c-48af-8447-f063f55fbc68,2013-12-21 10:09:29.423000
25561,9350 Mt. Hood Circle,,Oakland,9,94611,<memory at 0x000001A69B378880>,49526da6-e0f7-4996-be31-598eedb2b87c,2013-09-23 00:00:00
25562,9390 Janin Pl.,,Gateshead,14,GA10,<memory at 0x000001A69B378940>,23b473d1-05f0-47e9-8749-efa023c7ccc9,2013-12-10 00:00:00
25563,2050 Glazier Dr,,Warrnambool,77,3280,<memory at 0x000001A69B378A00>,292573e9-e1d4-4167-b38f-5d81bf6ab208,2013-12-29 00:00:00
25564,"111, quai Paul Doumer",,Roubaix,145,59100,<memory at 0x000001A69B378AC0>,724890e5-43ba-4dd5-8ac1-f72ec163b377,2013-12-21 10:09:29.423000
25565,1094 Loveridge Circle,,Beaverton,58,97005,<memory at 0x000001A69B378B80>,dc65f125-8500-4e5d-8c0c-b1ad5f16fa24,2013-09-04 00:00:00
25566,378 Canyon Road,,Royal Oak,7,V8X,<memory at 0x000001A69B378C40>,dcc7310d-66ca-4b72-a320-a40e60dd183c,2014-04-18 00:00:00
25567,"344, rue de Bas Marin",,Paris,161,75010,<memory at 0x000001A69B378D00>,7c2a4f73-53da-4fd3-9dee-0a7d16983378,2013-12-21 10:09:29.423000
25568,8228 Kinross Dr.,,Brisbane,64,4000,<memory at 0x000001A69B378DC0>,bd5a3624-a8cf-43b8-b4a3-83394eed6d5e,2011-10-16 00:00:00
25569,Platz des Landtags 550,Kreditorenbuchhaltung,Paderborn,20,33041,<memory at 0x000001A69B378E80>,f841229e-0536-40c0-a9a1-670f5a0d5cc4,2013-10-29 00:00:00
25570,673 Hawes St.,,Everett,79,98201,<memory at 0x000001A69B378F40>,5be90354-4d45-4d6d-a870-e64ee7b16c8b,2013-01-29 00:00:00
25571,692 Honey Trail Lane,,Bellingham,79,98225,<memory at 0x000001A69B379000>,f0ad8e58-7ec3-4f53-8726-0c52508e4f76,2012-03-01 00:00:00
25572,3511 B Eagle Peak Rd.,,Bendigo,77,3550,<memory at 0x000001A69B3790C0>,687beb60-75a9-45c5-af13-b5983ec63d07,2011-06-06 00:00:00
25573,3946 Quigley Street,,Lincoln Acres,9,91950,<memory at 0x000001A69B379180>,4712d38d-8ae7-4772-b2a1-ba58380ddf1d,2013-11-19 00:00:00
25574,7150 N. Broadway,,La Jolla,9,92806,<memory at 0x000001A69B379240>,ec01489a-344a-4b38-a1eb-6f8c4b560e75,2012-04-12 00:00:00
25575,2702 North Ridge Dr.,,St. Leonards,50,2065,<memory at 0x000001A69B379300>,23dc1746-f2bb-4821-aaa4-24030273bba1,2013-10-06 00:00:00
25576,8646 Olivera,,La Jolla,9,92806,<memory at 0x000001A69B3793C0>,24784dc8-c5fe-433c-9fcd-e7e917aacb74,2014-04-30 00:00:00
25577,8286 Willow St.,,Burien,79,98168,<memory at 0x000001A69B379480>,382a868d-99da-4130-9675-2a88acb47fc3,2013-10-03 00:00:00
25578,4760 Clayton Road,,Redmond,79,98052,<memory at 0x000001A69B379540>,0af222da-60d3-4646-a3b2-acff3dc15865,2014-01-17 00:00:00
25579,8693 Balhan Dr.,,East Brisbane,64,4169,<memory at 0x000001A69B379600>,c2837de7-6ccf-4912-997d-1a1496dc8dc1,2012-11-11 00:00:00
25580,6510 Northridge Drive,,Coffs Harbour,50,2450,<memory at 0x000001A69B3796C0>,6aaff1f8-bad5-46e3-9da3-48a3530a609e,2014-06-02 00:00:00
25581,"43, rue Faubourg St Antoine",,Paris,161,75013,<memory at 0x000001A69B379780>,a855b4a6-25ea-460f-905b-b49260985ee7,2013-12-21 10:09:29.423000
25582,2878 Spring Water St.,,Bellflower,9,90706,<memory at 0x000001A69B379840>,ab6e2b4a-f266-42fb-bd7a-3972964857cf,2014-05-27 00:00:00
25583,Heiderplatz 948,,MÃ¼nchen,19,80074,<memory at 0x000001A69B379900>,43409fbc-0670-465d-8f7a-d81580640aa2,2013-10-20 00:00:00
25584,7537 Clark Creek Lane,,West Covina,9,91791,<memory at 0x000001A69B3799C0>,3f495a76-8757-478b-9a12-ef9ed7514aef,2012-03-26 00:00:00
